Elspot volumes in {0},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elspot volumes in MWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data was last updated 31-12-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hours,Turnover at system price,NO1 Buy,NO1 Sell,NO2 Buy,NO2 Sell,NO3 Buy,NO3 Sell,NO4 Buy,NO4 Sell,NO5 Buy,NO5 Sell,SE1 Buy,SE1 Sell,SE2 Buy,SE2 Sell,SE3 Buy,SE3 Sell,SE4 Buy,SE4 Sell,FI Buy,FI Sell,FRE Buy,FRE Sell,DK1 Buy,DK1 Sell,DK2 Buy,DK2 Sell,EE Buy,EE Sell,LV Buy,LV Sell,LT Buy,LT Sell
20-08-2018,04 - 05,"28313,0","1933,1","1491,6","2982,3","3007,4","2466,4","1633,4","1451,8","1309,4","1362,7","2327,9","1058,9","1843,6","1249,5","2512,8","6137,9","7063,1","1574,5","877,2","4918,2","4476,2","0,0","0,0","2100,1","1095,0","1077,6","667,4","486,4","1122,1","558,0","291,4","1243,0","881,9"
20-08-2018,05 - 06,"30434,2","2031,2","1521,9","3175,9","3138,7","2491,7","1850,9","1485,4","1628,5","1389,6","2904,3","1076,5","2144,3","1306,8","2629,5","6383,3","7102,9","1658,5","896,0","5579,1","4387,9","0,0","0,0","2387,4","1108,0","1468,8","662,3","492,5","1122,7","651,6","292,1","1081,1","1269,4"
20-08-2018,06 - 07,"35624,6","2390,3","1530,3","3922,2","5251,6","2601,4","2496,9","1531,6","2473,5","1489,9","4189,9","1167,5","2778,5","1496,4","3220,8","7222,9","7065,5","2808,5","606,2","6349,1","4169,1","0,0","0,0","2697,5","1152,9","1759,3","642,4","530,0","1139,0","771,0","401,0","1246,5","866,5"
20-08-2018,07 - 08,"38700,1","2806,1","1835,2","4126,3","5606,2","2836,6","2860,1","1595,0","2654,4","1605,1","4305,1","1225,7","3363,3","1646,7","3873,0","8261,8","7009,4","3441,3","590,0","6660,1","4355,0","0,0","0,0","2903,6","1451,0","1402,2","611,1","591,0","1237,7","887,6","912,5","1395,2","720,3"
20-08-2018,08 - 09,"39880,2","2957,1","1871,7","4281,8","5876,2","2848,6","2616,3","1651,4","2633,7","1648,9","4348,9","1253,1","3454,9","1594,2","4465,2","8681,8","7061,7","3660,0","624,8","6792,1","4698,6","0,0","0,0","2937,1","1622,3","1502,9","599,0","643,4","1229,1","956,7","911,7","1468,6","863,6"
20-08-2018,09 - 10,"40194,2","2992,5","1877,9","4272,6","5896,2","2956,1","2684,7","1670,8","2692,2","1670,1","4370,1","1271,3","3422,6","1578,7","4466,4","8759,2","7067,2","3719,4","612,7","6824,4","4724,6","0,0","0,0","2810,7","1732,6","1543,2","614,2","669,9","1227,5","976,0","1170,3","1916,7","1072,4"
20-08-2018,10 - 11,"40160,0","2991,0","1883,2","4263,9","5880,7","2964,9","2692,7","1677,3","2699,5","1679,9","4379,9","1268,4","3398,7","1570,9","4438,6","8892,7","7039,7","3653,3","611,1","6869,6","4715,3","0,0","0,0","2652,2","1779,3","1552,5","605,4","674,2","1236,7","976,2","1201,3","1969,8","1094,7"
20-08-2018,11 - 12,"40051,3","2988,2","1878,0","4252,2","5871,4","2961,0","2691,4","1681,7","2701,3","1674,7","4374,7","1273,0","3372,6","1599,0","4216,7","8959,3","6984,3","3630,9","623,8","6854,9","4727,1","0,0","0,0","2477,1","1832,6","1463,6","631,5","675,8","1236,0","955,1","910,3","1489,6","884,4"
20-08-2018,12 - 13,"39917,0","2991,1","1876,9","4230,0","5853,2","2959,7","2677,4","1678,2","2710,5","1673,8","4373,8","1281,6","3352,4","1598,3","3970,3","8972,1","6959,6","3599,9","620,9","6852,5","4704,5","0,0","0,0","2362,5","1921,1","1425,5","701,8","675,8","1228,6","975,4","910,9","1497,9","912,4"
20-08-2018,13 - 14,"39457,8","2974,9","1877,0","4221,0","5827,9","2953,0","2664,7","1676,1","2714,4","1574,5","4274,5","1276,3","3353,0","1623,8","3668,0","8947,4","6942,9","3393,0","632,2","6778,0","4590,8","0,0","0,0","2342,1","1928,2","1395,2","771,9","669,3","1229,1","969,9","910,0","1488,3","898,2"
20-08-2018,14 - 15,"38851,7","2965,4","1735,2","4179,0","5843,0","2940,9","2655,8","1679,4","2714,5","1670,6","4370,6","1270,0","3313,1","1631,9","3456,1","8855,6","6952,8","3073,2","624,4","6772,7","4438,3","0,0","0,0","2120,4","1736,4","1384,5","788,0","663,8","1229,2","955,1","911,4","1455,6","849,3"
20-08-2018,15 - 16,"38627,5","2932,8","1734,2","4120,6","5784,6","2932,0","2628,5","1674,5","2728,0","1668,6","4368,6","1272,3","3291,5","1637,6","3511,3","8742,4","6969,1","3073,9","618,1","6807,0","4262,9","0,0","0,0","2209,9","1796,2","1355,6","803,5","657,4","1238,1","933,8","847,7","1422,9","859,0"
20-08-2018,16 - 17,"38597,7","2940,2","1751,8","4119,0","5783,0","2912,3","2610,8","1655,4","2706,9","1670,4","4370,4","1274,9","3277,8","1610,1","3583,1","8540,2","6993,8","3396,8","617,1","6765,1","4192,4","0,0","0,0","2184,3","1791,8","1352,3","806,0","656,1","1242,2","900,3","766,0","1380,1","864,4"
20-08-2018,17 - 18,"38550,3","2895,4","1752,1","4105,6","5757,9","2814,3","2508,9","1639,7","2695,1","1662,3","4362,3","1273,4","3367,0","1479,3","3608,0","8478,8","7010,0","3399,1","599,6","6612,8","4111,1","0,0","0,0","2470,0","1838,0","1437,7","731,5","659,4","1236,3","886,6","736,0","1364,0","864,6"
20-08-2018,18 - 19,"38795,9","2831,5","1752,2","4133,7","5722,0","2789,2","2497,2","1633,9","2675,9","1650,4","4350,4","1259,6","3378,3","1647,3","3840,2","8388,2","7103,2","3361,1","574,4","6617,0","4241,4","0,0","0,0","2608,9","1813,2","1539,7","676,9","662,4","1226,6","857,2","638,6","1355,3","844,9"
20-08-2018,19 - 20,"38468,8","2779,6","1751,6","4147,7","5734,7","2780,6","2467,8","1633,7","2646,5","1643,7","4343,7","1246,3","3457,5","1539,2","3725,3","8269,2","7093,2","3342,8","546,3","6559,8","4194,1","0,0","0,0","2686,8","1695,5","1471,4","632,8","664,1","1204,9","852,9","640,0","1360,1","844,0"
20-08-2018,20 - 21,"38211,9","2740,9","1751,7","4142,3","5790,5","2777,1","2458,7","1626,8","2645,2","1648,7","4348,7","1242,0","3454,1","1586,8","3667,9","8223,5","7101,4","3347,5","517,4","6361,9","4446,5","0,0","0,0","2744,6","1300,0","1415,6","588,0","680,8","1197,4","852,4","862,5","1637,5","898,4"
20-08-2018,21 - 22,"38034,6","2713,1","1808,1","4134,2","5798,2","2759,6","2447,8","1627,7","2639,5","1641,2","4341,2","1240,8","3441,0","1542,7","3448,2","8068,9","7129,0","3421,6","502,1","6403,1","4632,3","0,0","0,0","2776,9","1145,8","1364,3","549,0","656,8","1197,7","799,8","492,7","1263,4","841,5"
20-08-2018,22 - 23,"36335,7","2590,3","1722,8","4070,5","5323,2","2741,5","2391,6","1631,0","2638,6","1617,9","4310,2","1192,8","3111,3","1434,1","3193,3","7470,2","7125,0","3243,3","498,6","6250,0","4414,9","0,0","0,0","2723,1","1074,8","1271,9","524,4","590,1","1203,1","709,1","479,7","1381,0","905,3"
20-08-2018,23 - 00,"33294,2","2356,1","1713,4","4050,5","3956,6","2637,9","2115,1","1602,1","2239,2","1521,8","3744,3","1129,7","3100,2","1332,1","2608,5","6859,4","7106,3","2419,0","496,8","5711,8","4372,2","0,0","0,0","2586,1","1108,0","1079,5","535,5","548,3","1211,3","631,4","480,0","1250,1","928,4"
21-08-2018,00 - 01,"31063,3","2155,2","1491,2","3896,1","3339,5","2579,7","1982,9","1539,2","2646,7","1445,5","3333,0","1092,6","1123,7","1227,7","2656,9","6355,5","7228,4","2292,9","772,1","5285,4","4441,5","0,0","0,0","2527,4","1067,2","941,2","465,4","509,4","1245,4","585,5","478,9","1194,7","1355,2"
21-08-2018,01 - 02,"30118,4","2024,5","1489,6","3794,8","3261,8","2536,5","1898,3","1485,3","2294,6","1405,9","2782,6","1075,2","1123,4","1205,2","2590,6","6154,6","7226,0","2260,7","773,5","5047,9","4497,1","0,0","0,0","2520,5","1012,8","907,2","452,0","501,6","1268,4","567,5","476,4","1166,3","1506,6"
21-08-2018,02 - 03,"29857,4","1964,6","1489,2","3765,9","3246,7","2511,6","1879,9","1464,4","2214,3","1382,4","2673,0","1069,8","1125,3","1191,7","2590,1","6115,6","7229,2","2273,7","760,4","4988,6","4516,4","0,0","0,0","2531,5","971,2","893,9","442,0","502,1","1290,6","563,3","476,3","1155,1","1469,6"
21-08-2018,03 - 04,"29955,7","1955,0","1610,0","3779,7","3240,6","2506,3","1869,7","1450,1","2189,0","1374,8","2639,0","1066,0","1176,1","1182,3","2632,2","6139,6","7220,5","2295,3","746,4","5008,9","4572,9","0,0","0,0","2572,9","922,6","921,1","428,8","512,1","1313,2","566,9","476,8","1154,5","1447,7"
21-08-2018,04 - 05,"30416,9","1999,5","1619,3","3823,3","3223,1","2507,5","1856,2","1447,5","2151,3","1374,8","2599,0","1071,6","1735,9","1200,5","2757,9","6224,1","7262,4","2345,0","734,8","5103,7","4586,7","0,0","0,0","2654,6","852,3","964,7","401,1","518,3","1325,6","585,6","476,4","1190,0","1428,7"
21-08-2018,05 - 06,"32092,9","2103,8","1611,5","3931,5","3406,7","2534,5","2107,0","1456,3","2626,0","1408,1","3322,1","1110,4","1924,6","1247,6","2778,6","6506,7","7263,7","2462,7","715,3","5819,1","4774,5","0,0","0,0","2798,4","769,7","1010,5","372,9","593,5","1415,0","667,7","477,0","1315,8","1402,0"
21-08-2018,06 - 07,"36117,9","2454,7","1707,9","4100,2","5338,4","2634,3","2284,3","1506,0","2606,0","1501,2","3868,8","1192,2","2898,6","1341,5","3665,3","7390,7","7130,6","3091,4","394,9","6434,6","4559,0","0,0","0,0","2941,2","855,0","1256,2","418,4","704,4","1399,3","782,0","482,7","1250,4","971,8"
21-08-2018,07 - 08,"38877,5","2826,8","1734,0","4349,3","5456,1","2761,3","2408,0","1585,5","2685,5","1645,6","4348,9","1252,2","3177,7","1377,0","4772,7","8502,8","7208,3","3333,3","413,3","6644,6","5131,0","0,0","0,0","2759,6","932,2","1510,1","413,5","818,7","1414,6","906,6","609,8","1594,2","1162,0"
21-08-2018,08 - 09,"40165,1","2966,1","1779,1","4402,2","5603,2","2810,7","2419,4","1651,3","2739,2","1680,6","4434,0","1279,3","3213,7","1410,0","5055,6","8939,3","7459,5","3431,7","411,7","6819,3","5309,1","0,0","0,0","2688,0","937,5","1594,3","420,8","882,5","1408,9","963,0","968,5","1959,3","1317,4"
21-08-2018,09 - 10,"40105,4","2979,8","1796,6","4366,3","5563,5","2826,7","2425,7","1677,9","2760,7","1692,4","4460,6","1291,3","3199,3","1378,4","5050,4","8938,7","7454,3","3425,9","405,9","6814,3","5342,1","0,0","0,0","2643,5","905,5","1605,8","419,8","902,2","1408,8","983,1","972,8","1983,7","1344,0"
21-08-2018,10 - 11,"40026,0","2972,9","1804,6","4373,9","5556,2","2836,1","2430,2","1687,8","2767,7","1695,8","4471,8","1270,6","3201,0","1370,8","5020,4","8990,3","7464,3","3415,8","395,8","6800,7","5362,7","0,0","0,0","2580,8","839,9","1606,1","423,0","896,5","1410,5","976,8","971,8","1997,6","1352,6"
21-08-2018,11 - 12,"39978,2","2977,3","1802,8","4379,0","5567,5","2834,9","2434,1","1702,8","2770,5","1691,5","4474,6","1252,8","3224,0","1424,5","5033,3","8955,0","7405,7","3508,1","395,8","6740,3","5319,6","0,0","0,0","2549,6","832,5","1545,1","430,5","881,9","1401,9","956,4","921,4","1959,3","1344,3"
21-08-2018,12 - 13,"39813,2","2970,2","1720,2","4340,8","5604,8","2857,0","2435,4","1688,6","2759,3","1685,2","4486,1","1255,3","3180,8","1430,8","5085,3","8977,4","7219,4","3514,4","399,1","6651,0","5458,3","0,0","0,0","2459,5","772,4","1574,1","432,5","899,9","1400,6","976,0","931,1","1980,3","1375,2"
21-08-2018,13 - 14,"39613,9","2962,4","1712,4","4352,5","5616,5","2882,1","2440,7","1681,9","2781,9","1680,3","4471,7","1252,8","3274,4","1459,8","5018,2","8946,8","7195,5","3526,5","387,9","6596,0","5376,2","0,0","0,0","2363,7","672,6","1551,7","437,4","891,2","1412,3","969,8","922,8","1960,6","1357,6"
21-08-2018,14 - 15,"39390,3","2955,3","1705,3","4344,2","5608,2","2875,3","2432,1","1678,1","2778,1","1673,8","4467,0","1249,8","3316,1","1451,5","4936,3","8900,6","7103,7","3481,2","379,2","6548,4","5367,5","0,0","0,0","2368,1","644,9","1544,9","426,1","868,0","1424,7","955,3","971,4","1943,5","1277,4"
21-08-2018,15 - 16,"39309,3","2936,8","1686,8","4354,5","5618,5","2861,2","2429,9","1672,4","2772,4","1672,4","4453,7","1249,9","3319,6","1501,0","4842,5","8876,9","7092,0","3395,9","375,9","6467,4","5383,3","0,0","0,0","2507,8","716,3","1539,9","407,4","843,3","1431,1","943,1","921,6","1901,1","1272,6"
21-08-2018,16 - 17,"39038,1","2943,1","1693,1","4347,8","5611,8","2839,7","2420,8","1652,8","2752,8","1677,8","4446,7","1245,1","3261,7","1512,0","4798,6","8728,4","7093,0","3398,9","378,9","6460,9","5305,6","0,0","0,0","2472,4","697,1","1532,3","383,6","820,7","1438,2","904,2","846,9","1876,8","1284,1"
21-08-2018,17 - 18,"38835,3","2917,0","1667,0","4323,9","5587,9","2829,2","2414,9","1631,5","2731,5","1668,2","4432,5","1244,6","3254,8","1502,4","4765,1","8733,8","7067,0","3390,2","370,2","6370,2","5246,2","0,0","0,0","2344,4","750,8","1670,5","340,1","794,3","1442,2","886,0","817,8","1862,1","1280,3"
21-08-2018,18 - 19,"38789,0","2872,5","1672,5","4292,2","5556,2","2804,9","2388,2","1626,1","2726,1","1658,4","4375,1","1238,2","3246,4","1491,9","4708,2","8640,9","7106,4","3384,7","364,7","6381,7","5245,8","0,0","0,0","2451,4","902,1","1713,1","338,4","782,6","1437,5","868,6","723,2","1854,1","1270,5"
21-08-2018,19 - 20,"38617,4","2818,0","1631,9","4287,6","5537,7","2791,2","2381,7","1620,8","2720,8","1653,3","4362,8","1233,2","3214,0","1531,3","4438,9","8549,4","7316,8","3375,8","355,8","6372,9","5208,7","0,0","0,0","2446,6","884,0","1699,6","338,2","776,6","1432,9","872,8","844,5","1862,5","1222,9"
21-08-2018,20 - 21,"38310,9","2786,5","1636,5","4269,4","5533,4","2781,2","2331,2","1619,9","2719,9","1654,1","4354,1","1223,9","3178,8","1602,0","4270,3","8503,7","7225,6","3368,3","348,3","6241,9","5461,5","0,0","0,0","2380,7","782,6","1657,3","331,4","781,3","1425,6","878,0","891,3","1864,2","1121,9"
21-08-2018,21 - 22,"38022,3","2756,5","1851,5","4251,3","5515,3","2770,1","2320,1","1613,5","2713,5","1658,9","4358,9","1221,2","3147,3","1594,7","4157,8","8370,5","7141,9","3365,7","345,7","6283,3","5312,9","0,0","0,0","2352,3","704,1","1602,0","326,2","748,1","1421,9","809,2","884,7","1634,7","830,2"
21-08-2018,22 - 23,"36584,0","2617,9","1814,6","4172,0","5436,0","2755,9","2255,9","1613,5","2713,5","1595,5","4295,5","1181,6","3086,1","1510,4","3438,6","7859,5","7122,1","3367,4","347,4","6018,5","5076,2","0,0","0,0","2195,3","443,7","1494,4","322,0","659,6","1418,9","710,7","474,0","1519,6","1027,3"
21-08-2018,23 - 00,"34047,5","2370,8","1615,8","3943,5","5207,5","2660,9","2160,9","1589,0","2689,0","1490,9","4190,9","1134,3","2359,7","1417,2","2504,6","7261,7","7056,5","2846,2","348,8","5675,8","4652,0","0,0","0,0","2230,0","354,2","1269,9","221,7","609,0","1408,3","631,4","470,0","1524,7","1415,4"
22-08-2018,00 - 01,"31856,3","2220,4","1549,9","3773,9","4551,8","2574,6","2174,6","1528,1","2628,1","1447,8","3954,4","1095,4","1247,5","1429,4","2009,5","6748,3","6964,4","2496,4","638,4","5158,6","4722,3","0,0","0,0","2724,4","465,3","956,8","231,9","581,6","1325,4","587,7","474,9","1263,7","1648,7"
22-08-2018,01 - 02,"30985,1","2088,7","1543,8","3647,6","4201,6","2533,0","2133,0","1495,1","2595,1","1405,9","3861,0","1077,8","1110,1","1412,1","1734,9","6546,2","6987,4","2445,3","641,1","5087,1","4642,6","0,0","0,0","2630,1","562,2","904,3","244,4","569,3","1310,3","568,2","474,3","1183,0","1551,9"
22-08-2018,02 - 03,"30604,6","2031,9","1539,7","3617,8","3878,5","2498,2","2098,2","1473,8","2573,8","1391,9","3771,2","1078,3","1106,5","1411,4","1694,2","6454,0","7007,6","2419,9","647,5","5104,0","4599,1","0,0","0,0","2527,5","692,3","877,6","261,7","549,7","1296,1","563,3","474,0","1173,2","1532,1"
22-08-2018,03 - 04,"29714,9","1973,1","1536,4","3087,7","3285,0","2492,4","2037,5","1462,4","2315,5","1374,5","3358,0","1079,8","1170,8","1412,2","1659,2","6389,5","7027,1","1954,9","655,7","5188,6","4571,7","0,0","0,0","2454,1","833,3","883,7","286,7","558,1","1289,0","560,5","474,7","1177,2","1548,1"
22-08-2018,04 - 05,"30801,0","1948,1","1532,3","3749,5","3393,3","2495,5","2066,9","1459,6","2396,6","1375,9","3499,7","1083,1","1820,5","1422,2","1791,7","6402,6","7085,6","2436,0","673,1","5395,1","4534,1","0,0","0,0","2408,7","966,0","908,1","308,6","562,4","1283,5","584,8","474,8","1215,8","1620,7"
22-08-2018,05 - 06,"32195,3","2050,1","1532,5","3804,4","3682,7","2506,4","2239,2","1480,8","2448,0","1394,1","3694,8","1120,6","1910,9","1448,7","2259,0","6643,1","7093,4","2523,0","690,1","6002,8","4645,8","0,0","0,0","2475,9","1073,7","1029,5","321,1","631,3","1269,3","658,8","475,0","1345,1","1779,1"
22-08-2018,06 - 07,"36646,6","2392,8","1541,2","3997,5","4688,3","2608,7","2340,7","1529,2","2497,2","1489,9","3914,7","1208,3","3261,9","1570,6","3724,0","7533,9","7045,3","3022,0","408,4","6642,8","4802,0","0,0","0,0","2797,6","1271,5","1293,7","303,6","754,2","1359,6","781,2","480,6","1283,5","1266,9"
22-08-2018,07 - 08,"39591,4","2766,3","1531,7","4217,5","5137,9","2755,0","2455,0","1606,4","2556,4","1633,9","4262,1","1254,5","3340,1","1599,5","4654,8","8491,1","7401,6","3177,1","462,8","6850,4","5174,7","0,0","0,0","3104,1","1221,9","1510,5","408,7","861,0","1354,2","908,6","1001,9","1429,7","1201,8"
22-08-2018,08 - 09,"40244,9","2917,2","1542,2","4306,7","5325,5","2836,6","2550,5","1662,8","2598,9","1667,8","4338,0","1279,2","3201,0","1628,5","4905,6","8752,7","7514,1","2898,3","483,9","6939,5","5224,6","0,0","0,0","3066,9","1315,6","1602,1","423,5","908,0","1352,7","967,8","1382,7","1965,9","1241,2"
22-08-2018,09 - 10,"40632,4","2946,3","1546,6","4285,8","5427,7","2862,5","2585,4","1687,9","2615,0","1680,2","4252,0","1291,3","3201,4","1601,3","4975,7","8770,1","7557,2","3405,1","502,3","7009,9","5238,4","0,0","0,0","2773,4","1426,2","1603,6","423,5","919,1","1355,7","979,9","1052,1","1589,8","1247,0"
22-08-2018,10 - 11,"40219,0","2949,5","1555,6","4263,1","5416,6","2873,5","2611,8","1699,0","2610,7","1686,5","4240,9","1273,5","3192,7","1497,6","4986,8","8713,3","7589,2","3413,6","521,5","7050,7","5183,8","0,0","0,0","2580,6","1492,1","1573,3","460,8","915,6","1356,3","976,9","1004,7","2007,1","1250,3"
22-08-2018,11 - 12,"40387,7","2935,3","1557,9","4240,5","5385,7","2868,1","2628,3","1707,7","2597,5","1679,1","4225,3","1262,9","3214,7","1464,1","5126,9","8684,0","7536,6","3383,1","551,3","7017,9","5172,7","0,0","0,0","2941,5","1490,9","1509,9","476,6","907,8","1357,8","960,7","996,9","1994,5","1238,0"
22-08-2018,12 - 13,"39101,7","2939,3","1552,0","4239,2","5344,2","2918,6","2633,8","1703,8","2638,6","1680,9","4277,2","1264,8","2743,5","1411,3","4892,2","8572,0","7399,3","3324,7","547,3","6999,3","4915,6","0,0","0,0","1963,8","1479,6","1506,2","392,6","918,2","1355,2","975,4","1007,7","2014,7","1253,4"
22-08-2018,13 - 14,"38431,8","2927,5","1547,8","4238,2","5336,0","2859,7","2614,0","1697,6","2593,3","1687,0","4282,9","1261,1","2919,1","1360,3","4420,3","8405,0","7293,2","3299,3","556,3","6869,6","4781,3","0,0","0,0","1800,4","1481,1","1530,0","393,2","908,2","1354,4","969,9","1008,0","2005,9","1238,8"
22-08-2018,14 - 15,"38599,0","2923,1","1549,0","4267,9","5262,8","2853,2","2629,8","1696,5","2569,9","1684,7","4377,9","1257,2","2944,3","1387,2","4441,6","8273,5","7300,5","3235,2","559,8","6744,9","4867,7","0,0","0,0","2299,5","1505,2","1513,9","388,5","886,9","1355,7","952,6","1010,2","2002,4","1215,8"
22-08-2018,15 - 16,"39223,9","2903,1","1557,2","4261,4","5222,0","2842,7","2642,0","1690,0","2540,7","1686,3","4385,6","1255,0","3440,2","1411,3","4544,9","8235,4","7320,3","3681,8","551,8","6687,9","4958,0","0,0","0,0","2729,3","1495,4","1489,1","370,9","862,9","1357,2","934,2","1010,8","1803,3","1076,7"
22-08-2018,16 - 17,"38773,2","2903,6","1574,8","4262,9","5205,7","2836,9","2652,6","1678,1","2512,4","1694,3","4394,3","1252,7","3367,3","1423,9","4235,7","8007,3","7323,9","3571,3","551,2","6626,4","5001,2","0,0","0,0","2724,9","1461,9","1510,9","346,5","841,9","1357,6","899,0","921,4","1755,5","1083,1"
22-08-2018,17 - 18,"38824,8","2863,0","1561,9","4222,9","5139,9","2816,6","2650,3","1659,0","2475,3","1683,3","4381,4","1254,6","3419,5","1425,0","4321,3","7939,4","7329,8","3587,8","555,4","6529,8","5166,1","0,0","0,0","3019,8","1236,3","1512,2","384,1","818,0","1360,1","881,3","922,2","1779,3","1088,4"
22-08-2018,18 - 19,"38420,8","2809,3","1561,2","4166,5","5028,6","2797,8","2630,7","1646,2","2463,3","1670,8","4370,8","1237,1","3462,4","1309,6","4235,7","7838,4","7346,0","3519,6","559,6","6511,7","4997,5","0,0","0,0","3117,2","1265,8","1525,0","392,4","799,1","1363,3","868,0","702,6","1665,3","1101,7"
22-08-2018,19 - 20,"38096,4","2754,0","1552,4","4148,6","4964,2","2782,4","2621,2","1637,7","2448,9","1671,9","4371,9","1228,9","3385,3","1316,4","4000,2","7728,4","7397,5","3492,0","564,1","6383,1","4967,3","0,0","0,0","3197,3","1302,1","1489,6","400,8","788,6","1372,0","872,2","921,6","1888,4","1110,0"
22-08-2018,20 - 21,"37587,4","2706,3","1549,5","4135,8","5009,2","2772,7","2617,8","1635,4","2440,3","1675,7","4373,1","1222,8","3230,8","1376,7","3572,0","7664,9","7307,3","3448,7","575,5","6160,3","5254,1","0,0","0,0","3117,0","1208,1","1418,1","343,0","793,0","1375,7","873,2","953,9","1779,7","970,0"
22-08-2018,21 - 22,"37166,4","2709,6","1559,0","4122,7","5087,3","2761,2","2606,5","1634,1","2438,8","1671,3","4371,3","1218,6","3129,4","1353,2","3176,8","7459,0","7345,1","3364,6","588,4","6056,2","5114,1","0,0","0,0","3153,7","1155,6","1398,4","412,5","743,9","1390,7","800,0","547,4","1318,0","841,6"
22-08-2018,22 - 23,"35397,5","2604,1","1543,9","4076,4","5127,6","2734,9","2533,1","1629,0","2480,8","1613,3","4313,3","1172,5","2083,0","1282,6","3000,6","6847,5","7350,9","3171,5","598,7","5812,5","4872,2","0,0","0,0","3082,6","1001,1","1305,3","402,8","657,2","1410,4","705,4","481,9","1383,0","877,5"
22-08-2018,23 - 00,"32605,9","2352,3","1514,7","3987,6","3951,6","2635,3","2378,4","1604,2","2063,8","1515,5","3570,3","1127,1","1692,6","1235,2","2573,6","6197,0","7364,4","2360,6","602,9","5411,1","5073,4","0,0","0,0","2938,4","817,0","1179,9","317,3","600,3","1425,4","634,9","482,0","1536,6","1488,6"
23-08-2018,00 - 01,"30337,6","2150,2","1442,5","3868,1","3232,1","2570,6","2104,7","1533,6","1943,8","1451,1","3286,3","1098,2","980,0","1339,6","2067,6","5785,6","7451,9","2202,8","876,5","5054,2","5151,0","0,0","0,0","2591,9","774,8","911,1","436,9","563,5","1357,4","582,3","485,2","1772,7","1884,8"
